School Name,School Type,School Level,School Language,Grade Range,Street,Municipality,City,Province,Postal Code,School Website,Latitude,Longitude
Cleardale Public School,Public,Elementary,English,JK-8,780 Dulaney Dr,"London, City of",London,Ontario,N6C3W4,http://www.tvdsb.ca/Cleardale.cfm,42.94551,-81.2405
College Avenue Secondary School,Public,Secondary,English,9-12,700 College Ave,"Woodstock, City of",Woodstock,Ontario,N4S2C8,http://www.tvdsb.ca/CollegeAvenue.cfm,43.12406,-80.7453
Davenport Public School,Public,Elementary,English,4-8,80 Rutherford Ave,"Aylmer, Town of",Aylmer,Ontario,N5H2N8,http://www.tvdsb.ca/Davenport.cfm,42.76917,-80.9929
Delaware Central School,Public,Elementary,English,JK-8,14 Osborne St,"Middlesex Centre, Municipality of",Delaware,Ontario,N0L1E0,http://www.tvdsb.ca/DelawareCentral.cfm,42.91199,-81.422
Dunwich-Dutton Public School,Public,Elementary,English,JK-8,239 Miller Rd,"Dutton/Dunwich, Municipality of",Dutton,Ontario,N0L1J0,http://www.tvdsb.ca/Dunwich-Dutton.cfm,42.66533,-81.5068
Eagle Heights Public School,Public,Elementary,English,JK-8,284 Pxfprd St W,"London, City of",London,Ontario,N6H1S9,http://www.tvdsb.ca/EagleHeights.cfm,42.98794,-81.2754
Ealing Public School,Public,Elementary,English,JK-8,840 Hamilton Rd,"London, City of",London,Ontario,N5Z1V5,http://www.tvdsb.ca/Ealing.cfm,42.9792,-81.2005
East Carling Public School,Public,Elementary,English,JK-8,814 Quebec St,"London, City of",London,Ontario,N5Y1X4,http://sites.tvdsb.ca/eastcarling.cfm,43.0032,-81.2235
East Elgin Secondary School,Public,Secondary,English,9-12,362 Talbot St W,"Aylmer, Town of",Aylmer,Ontario,N5H1K6,http://www.tvdsb.ca/EastElgin.cfm,42.77275,-80.9916
East Oxford Public School,Public,Elementary,English,JK-8,RR 4,"Norwich, Township of",Woodstock,Ontario,N4S7V8,http://www.tvdsb.ca/EastOxford.cfm,43.10066,-80.6389
East Williams Memorial Public School,Public,Elementary,English,JK-8,4441 Queens Ave,"North Middlesex, Municipality of",Ailsa Craig,Ontario,N0M1A0,http://www.tvdsb.ca/EastWilliams.cfm,43.11186,-81.5566
Eastdale Public School,Public,Elementary,English,JK-8,65 Aileen Dr,"Woodstock, City of",Woodstock,Ontario,N4S4A2,http://www.tvdsb.ca/Eastdale.cfm,43.12526,-80.7338
Ekcoe Central School,Public,Elementary,English,JK-8,3719 PARKHOUSE DR,"Southwest Middlesex, Municipality",Glencoe,Ontario,N0L1M0,http://www.tvdsb.ca/EkcoeCentral.cfm,42.7412,-81.7012
Elgin Court Public School,Public,Elementary,English,JK-8,254 First Ave,"St. Thomas, City of",St Thomas,Ontario,N5R4P5,http://www.tvdsb.ca/ElginCourt.cfm,42.76202,-81.1757
Emily Carr Public School,Public,Elementary,English,JK-8,44 Hawthorne Rd,"London, City of",London,Ontario,N6G2H5,http://www.tvdsb.ca/EmilyCarr.cfm,43.00927,-81.3129
Emily Stowe Public School,Public,Elementary,English,JK-8,1 Jerdon Street,"Norwich, Township of",Norwich,Ontario,N0J1P0,http://sites.tvdsb.ca/EmilyStowePS.cfm,42.98025,-80.5969
Eva Circe-Cote French Immersion Public School,Public,Elementary,English,JK-8,45885 Sparta Line,"St. Thomas, City of",St Thomas,Ontario,N5P3S8,,42.70333,-81.136
Evelyn Harrison Public School,Public,Elementary,English,JK-8,50 Tewksbury Cres,"London, City of",London,Ontario,N5V2M8,http://www.tvdsb.ca/EvelynHarrison.cfm,43.02332,-81.1957
Forest City Public School Public School,Public,Elementary,English,JK-8,560 Second St,"London, City of",London,Ontario,N5V2B7,http://www.tvdsb.ca/FDR.cfm,43.01011,-81.1936
Forest Park Public School,Public,Elementary,English,JK-8,295 Forest Ave,"St. Thomas, City of",St Thomas,Ontario,N5R2K5,http://www.tvdsb.ca/ForestPark.cfm,42.77266,-81.1709
G A Wheable Secondary School,Public,Secondary,English,9-12,70 Jacqueline St,"London, City of",London,Ontario,N5Z3P7,https://www.tvdsb.ca/en/index.aspx#,42.97174,-81.2198
Glen Cairn Public School,Public,Elementary,English,JK-8,53 Frontenac Rd,"London, City of",London,Ontario,N5Z3Y5,http://www.tvdsb.ca/GlenCairn.cfm,42.95727,-81.2043
Glencoe District High School,Public,Secondary,English,9-12,3581 Concession Drive,"Southwest Middlesex, Municipality",Glencoe,Ontario,N0L1M0,http://www.tvdsb.ca/Glencoe.cfm,42.74404,-81.7113
Glendale High School,Public,Secondary,English,9-12,37 Glendale Dr,"Tillsonburg, Town of",Tillsonburg,Ontario,N4G1J6,http://www.tvdsb.ca/Glendale.cfm,42.86713,-80.7416
H B Beal Secondary School,Public,Secondary,English,9-12,525 Dundas St,"London, City of",London,Ontario,N6B1W5,http://www.tvdsb.ca/Beal.cfm,42.98728,-81.2347
Harrisfield Public School,Public,Elementary,English,JK-8,2 Caffyn St,"Ingersoll, Town of",Ingersoll,Ontario,N5C3M8,http://sites.tvdsb.ca/Harrisfield.cfm,43.03245,-80.8693
Hickson Central Public School,Public,Elementary,English,JK-8,161 Loveys St E,"East Zorra-Tavistock, Township of",Hickson,Ontario,N0J1L0,http://www.tvdsb.ca/HicksonCentral.cfm,43.23932,-80.8
Hillcrest Public School,Public,Elementary,English,JK-8,1231 Fuller St,"London, City of",London,Ontario,N5Y4P7,http://www.tvdsb.ca/Hillcrest-London.cfm,43.0223,-81.2238
Huron Park Secondary School,Public,Secondary,English,9-12,900 Cromwell St,"Woodstock, City of",Woodstock,Ontario,N4S5B5,http://www.tvdsb.ca/HuronPark.cfm,43.13965,-80.7387
Ingersoll District Collegiate Institute,Public,Secondary,English,9-12,37 Alma St,"Ingersoll, Town of",Ingersoll,Ontario,N5C1N1,http://www.tvdsb.ca/Ingersoll.cfm,43.04539,-80.8884
Innerkip Central School,Public,Elementary,English,JK-8,180 Coleman St,"East Zorra-Tavistock, Township of",Innerkip,Ontario,N0J1M0,http://www.tvdsb.ca/InnerkipCentral.cfm,43.20929,-80.6986
J. S. Buchanan French Immersion Public School,Public,Elementary,English,JK-8,248 Keefer Street,"Strathroy-Caradoc, Municipality of",Strathroy,Ontario,N7G1E2,http://sites.tvdsb.ca/jsbuchanan.cfm,42.94869,-81.6204
Jack Chambers Public School,Public,Elementary,English,JK-8,1650 Hastings Dr,"London, City of",London,Ontario,N5X3E3,http://www.tvdsb.ca/JackChambers.cfm,43.03622,-81.2696
Jeanne-Sauvé Public School,Public,Elementary,English,JK-8,215 Wharncliffe Rd N,"London, City of",London,Ontario,N6H2B6,http://www.tvdsb.ca/JeanneSauve.cfm,42.99071,-81.2637
John Dearness Public School,Public,Elementary,English,JK-8,555 Sanatorium Rd,"London, City of",London,Ontario,N6H3W6,http://www.tvdsb.ca/JohnDearness.cfm,42.96538,-81.3304
John P Robarts Public School,Public,Elementary,English,JK-8,84 Bow St,"London, City of",London,Ontario,N5V1B1,http://www.tvdsb.ca/Robarts.cfm,42.98989,-81.1601
John Wise Public School,Public,Elementary,English,JK-8,100 Parkside Drive,"St. Thomas, City of",St. Thomas,Ontario,N5R3T9,http://www.tvdsb.ca/JohnWise.cfm,42.75766,-81.1931
June Rose Callwood Public School,Public,Elementary,English,JK-8,84 Edward St,"St. Thomas, City of",St Thomas,Ontario,N5P1Y7,http://sites.tvdsb.ca/Callwood.cfm,42.78671,-81.1797
Kensal Park Public School,Public,Elementary,English,JK-8,328 Springbank Dr,"London, City of",London,Ontario,N6J1G5,http://www.tvdsb.ca/KensalPark.cfm,42.9696,-81.2783
Kettle Creek Public School,Public,Elementary,English,JK-8,350 Carlow Rd,"Central Elgin, Municipality of",Port Stanley,Ontario,N5L1B6,http://kettlecreek.tvdsb.ca/en/index.aspx,42.67322,-81.2222
Knollwood Park Public School,Public,Elementary,English,JK-8,70 Gammage St,"London, City of",London,Ontario,N5Y2B1,http://www.tvdsb.ca/KnollwoodPark.cfm,43.00709,-81.2299
Lambeth Public School,Public,Elementary,English,JK-8,6820 Duffield St,"London, City of",London,Ontario,N6P1A4,http://www.tvdsb.ca/lambeth.cfm,42.91348,-81.2977
Laurie Hawkins Public School,Public,Elementary,English,JK-8,156 Innes Street,"Ingersoll, Town of",Ingersoll,Ontario,N5C2R8,http://www.tvdsb.ca/LaurieHawkins.cfm,43.04251,-80.8942
Lester B Pearson School for the Arts,Public,Elementary,English,4-8,795 Trafalgar St,"London, City of",London,Ontario,N5Z1E6,http://www.tvdsb.ca/Pearson.cfm,42.9779,-81.2185
Lockes Public School,Public,Elementary,English,JK-8,20 South Edgeware Rd,"St. Thomas, City of",St Thomas,Ontario,N5P2H2,http://www.tvdsb.ca/Locke.cfm,42.79388,-81.1806
London Central Secondary School,Public,Secondary,English,9-12,509 Waterloo St,"London, City of",London,Ontario,N6B2P8,http://www.tvdsb.ca/Central.cfm,42.98874,-81.2447
London South Collegiate Institute,Public,Secondary,English,9-12,371 Tecumseh Ave E,"London, City of",London,Ontario,N6C1T4,http://www.tvdsb.ca/South.cfm,42.96922,-81.243
Lord Dorchester Secondary School,Public,Secondary,English,9-12,61 Queen St,"Thames Centre, Municipality of",Dorchester,Ontario,N0L1G2,http://www.tvdsb.ca/LordDorchester.cfm,42.98697,-81.0619
Lord Elgin Public School,Public,Elementary,English,JK-8,1100 Victoria Dr,"London, City of",London,Ontario,N5Y4E2,http://www.tvdsb.ca/LordElgin.cfm,43.01362,-81.2245
Lord Nelson Public School,Public,Elementary,English,JK-8,1990 Royal Cres,"London, City of",London,Ontario,N5V1N8,http://www.tvdsb.ca/LordNelson.cfm,42.99933,-81.1674
Louise Arbour French Immersion Public School,Public,Elementary,English,JK-8,365 Belfield St,"London, City of",London,Ontario,N5Y2K3,http://www.tvdsb.ca/louisearbour.cfm,43.01799,-81.2415
Mary Wright Public School,Public,Elementary,English,JK-8,213 Caroll Street W,"Strathroy-Caradoc, Municipality of",Strathroy,Ontario,N7G1B1,http://sites.tvdsb.ca/marywright.cfm,42.94293,-81.6166
Masonville Public School,Public,Elementary,English,JK-8,25 Hillview Blvd,"London, City of",London,Ontario,N6G3A7,http://www.tvdsb.ca/Masonville.cfm,43.02566,-81.2844
McGillivray Central School,Public,Elementary,English,JK-8,34714 Creamery Rd,"North Middlesex, Municipality of",Ailsa Craig,Ontario,N0M1A0,http://www.tvdsb.ca/McGillivray.cfm,43.20091,-81.5792
McGregor Public School,Public,Elementary,English,JK-3,204 John St S,"Aylmer, Town of",Aylmer,Ontario,N5H2C8,http://www.tvdsb.ca/McGregor.cfm,42.76986,-80.9837
Medway High School,Public,Secondary,English,9-12,14405 Medway Rd,"London, City of",Arva,Ontario,N0M1C0,http://www.tvdsb.ca/MedwayHighSchool.cfm,43.05116,-81.2891
Mitchell Hepburn Public School,Public,Elementary,English,JK-8,95 Raven Avenue,"St. Thomas, City of",St Thomas,Ontario,N5R0C2,http://www.tvdsb.ca/Hepburn.cfm,42.75825,-81.1599
Montcalm Secondary School,Public,Secondary,English,9-12,1350 Highbury Ave N,"London, City of",London,Ontario,N5Y1B5,http://www.tvdsb.ca/Montcalm.cfm,43.02464,-81.2166
Mosa Central Public School,Public,Elementary,English,JK-8,22741 Pratt Siding Rd,"Southwest Middlesex, Municipality",Glencoe,Ontario,N0L1M0,http://www.tvdsb.ca/MosaCentral.cfm,42.71333,-81.7493
Mountsfield Public School,Public,Elementary,English,JK-8,8 Mountsfield Dr,"London, City of",London,Ontario,N6C2S4,http://www.tvdsb.ca/Mountsfield.cfm,42.95934,-81.2434
New Sarum Public School,Public,Elementary,English,JK-8,9473 Belmont Road,"St. Thomas, City of",St Thomas,Ontario,N5P3S7,http://www.tvdsb.ca/NewSarum.cfm,42.77747,-81.0836
Nicholas Wilson Public School,Public,Elementary,English,JK-8,927 Osgoode Dr,"London, City of",London,Ontario,N6E1C9,http://www.tvdsb.ca/NicholasWilson.cfm,42.93905,-81.2174
North Meadows Elementary School,Public,Elementary,English,JK-8,82 Middlesex Dr,"Strathroy-Caradoc, Municipality of",Strathroy,Ontario,N7G4G5,http://www.tvdsb.ca/NorthMeadows.cfm,42.97405,-81.6253
North Middlesex District High School,Public,Secondary,English,9-12,100 Main St,"North Middlesex, Municipality of",Parkhill,Ontario,N0M2K0,http://www.tvdsb.ca/NorthMiddlesex.cfm,43.15368,-81.686
Northbrae Public School,Public,Elementary,English,JK-8,335 Belfield St,"London, City of",London,Ontario,N5Y2K3,http://www.tvdsb.ca/Northbrae.cfm,43.01604,-81.2407
Northdale Central Public School,Public,Elementary,English,4-8,3860 Catherine St,"Thames Centre, Municipality of",Dorchester,Ontario,N0L1G0,http://www.tvdsb.ca/NorthdaleCentral.cfm,42.9885,-81.0743
Northdale Public School,Public,Elementary,English,JK-8,290 Victoria St N,"Woodstock, City of",Woodstock,Ontario,N4S6W5,http://www.tvdsb.ca/NorthdaleWoodstock.cfm,43.14062,-80.7555
Northridge Public School,Public,Elementary,English,JK-8,25 McLean Dr,"London, City of",London,Ontario,N5X1Y2,http://www.tvdsb.ca/Northridge.cfm,43.03701,-81.2348
Oakridge Secondary School,Public,Secondary,English,9-12,1040 Oxford St W,"London, City of",London,Ontario,N6H1V4,http://www.tvdsb.ca/Oakridge.cfm,42.97654,-81.314
Old North Public School Public School,Public,Elementary,English,JK-8,940 Waterloo St,"London, City of",London,Ontario,N6A3X3,http://www.tvdsb.ca,43.0048,-81.2516
Oliver Stephens Public School,Public,Elementary,English,JK-8,164 Fyfe Ave,"Woodstock, City of",Woodstock,Ontario,N4S3S6,http://www.tvdsb.ca/Stephens.cfm,43.12126,-80.7433
Orchard Park Public School,Public,Elementary,English,JK-8,50 Wychwood Park,"London, City of",London,Ontario,N6G1R6,http://www.tvdsb.ca/OrchardPark.cfm,43.00066,-81.292
Oxbow Public School,Public,Elementary,English,JK-8,13624 Ilderton Road,"London, City of",Ilderton,Ontario,N0M2A0,http://www.tvdsb.ca/Oxbow.cfm,43.08625,-81.3603
Parkhill-West Williams School,Public,Elementary,English,JK-8,204 McLeod St,"North Middlesex, Municipality of",Parkhill,Ontario,N0M2K0,http://www.tvdsb.ca/Parkhill-WestWilliams.cfm,43.15685,-81.6871
Parkside Collegiate Institute,Public,Secondary,English,9-12,241 Sunset Dr,"St. Thomas, City of",St Thomas,Ontario,N5R3C2,http://www.tvdsb.ca/Parkside.cfm,42.75588,-81.1925
Parkview Public School,Public,Elementary,English,JK-8,10008 Oxbow Dr,"Middlesex Centre, Municipality of",Komoka,Ontario,N0L1R0,http://www.tvdsb.ca/Parkview.cfm,42.95684,-81.4404
Pierre Elliott Trudeau French Immersion Public School,Public,Elementary,English,JK-8,112 Churchill Crescent,"St. Thomas, City of",St. Thomas,Ontario,N5R1R1,http://www.tvdsb.ca/Trudeau.cfm,42.7688,-81.1796
Plattsville & District Public School,Public,Elementary,English,JK-8,112 Mill St E,"Blandford-Blenheim, Township of",Plattsville,Ontario,N0J1S0,http://www.tvdsb.ca/Plattsville.cfm,43.3062,-80.6138
Port Burwell Public School,Public,Elementary,English,JK-6,30 Strachan St,"Bayham, Municipality of",Port Burwell,Ontario,N0J1T0,http://www.tvdsb.ca/PortBurwell.cfm,42.64707,-80.8034
Prince Charles Public School,Public,Elementary,English,JK-8,1601 Wavell St,"London, City of",London,Ontario,N5W2C9,http://www.tvdsb.ca/PrinceCharles.cfm,42.99337,-81.1887
Princess AnneFrench Immersion Public School,Public,Elementary,English,JK-8,191 Dawn Dr,"London, City of",London,Ontario,N5W4W9,http://www.tvdsb.ca/PrincessAnne.cfm,42.99179,-81.1803
Princess Elizabeth Public School,Public,Elementary,English,JK-8,247 Thompson Rd,"London, City of",London,Ontario,N5Z2Z3,http://www.tvdsb.ca/Elizabeth.cfm,42.96806,-81.2209
Rick Hansen Public School,Public,Elementary,English,JK-8,70 Ponderosa Cres,"London, City of",London,Ontario,N6E2L7,http://www.tvdsb.ca/RickHansen.cfm,42.93728,-81.2328
River Heights School,Public,Elementary,English,JK-3,4269 Hamilton Rd,"Thames Centre, Municipality of",Dorchester,Ontario,N0L1G3,http://www.tvdsb.ca/RiverHeights.cfm,42.98603,-81.0514
Riverside Public School,Public,Elementary,English,JK-8,550 Pinetree Dr,"London, City of",London,Ontario,N6H3N1,http://www.tvdsb.ca/Riverside.cfm,42.9739,-81.3047
Roch Carrier French Immersion Public School,Public,Elementary,English,K-8,840 Sloane St,"East Zorra-Tavistock, Township of",Woodstock,Ontario,N4S7V3,http://www.tvdsb.ca/RochCarrier.cfm,43.14068,-80.7415
Royal Roads Public School,Public,Elementary,English,JK-8,210 King St E,"Ingersoll, Town of",Ingersoll,Ontario,N5C1H2,http://sites.tvdsb.ca/RoyalRoads.cfm?subpage=56,43.04052,-80.8728
Saunders Secondary School,Public,Secondary,English,9-12,941 Viscount Rd,"London, City of",London,Ontario,N6K1H5,http://www.tvdsb.ca/Saunders.cfm,42.94598,-81.2914
Sir Arthur Currie Public School,Public,Elementary,English,JK-8,2434 Buroak Drive,"London, City of",London,Ontario,N6G0L5,http://sites.tvdsb.ca/sirarthurcurrie.cfm,43.02459,-81.3246
Sir Frederick Banting Secondary School,Public,Secondary,English,9-12,125 Sherwood Forest Sq,"London, City of",London,Ontario,N6G2C3,http://www.tvdsb.ca/Banting.cfm,43.00223,-81.3049
Sir George Etienne Cartier Public School,Public,Elementary,English,JK-8,695 Chiddington Ave,"London, City of",London,Ontario,N6C2W9,http://www.tvdsb.ca/SirGeorges.cfm,42.9536,-81.2342
Sir Isaac Brock Public School,Public,Elementary,English,JK-8,80 St Lawrence Blvd,"London, City of",London,Ontario,N6J2X1,http://www.tvdsb.ca/SirIsaacBrock.cfm,42.9439,-81.2622
Sir John A Macdonald Public School,Public,Elementary,English,JK-8,1150 Landor St,"London, City of",London,Ontario,N5Y3W3,http://www.tvdsb.ca/Macdonald.cfm,43.0114,-81.2181
Sir Wilfrid Laurier Secondary School,Public,Secondary,English,9-12,450 Millbank Dr,"London, City of",London,Ontario,N6C4W7,http://www.tvdsb.ca/SirWilfridLaurier.cfm,42.94659,-81.2061
South Dorchester Public School,Public,Elementary,English,JK-6,48614 Crossley Hunter Line,"Malahide, Township of",Belmont,Ontario,N0L1B0,http://www.tvdsb.ca/SouthDorchester.cfm,42.85844,-81.0082
South Ridge Public School,Public,Elementary,English,JK-8,10 South Ridge Road,"Tillsonburg, Town of",Tillsonburg,Ontario,N4G0C1,http://www.tvdsb.ca/SouthRidge.cfm,42.88378,-80.7554
Southside Public School,Public,Elementary,English,JK-8,360 Albert St,"Woodstock, City of",Woodstock,Ontario,N4S2L4,http://www.tvdsb.ca/Southside.cfm,43.11849,-80.758
Southwold Public School,Public,Elementary,English,JK-8,39261 Fingal Line,"Southwold, Township of",St Thomas,Ontario,N5P3S5,http://www.tvdsb.ca/Southwold.cfm,42.76776,-81.2372
Springbank Public School,Public,Elementary,English,JK-8,1060 Sprucedale Rd,"Woodstock, City of",Woodstock,Ontario,N4S4Z9,http://www.tvdsb.ca/Springbank.cfm,43.14146,-80.7296
Springfield Public School,Public,Elementary,English,JK-6,51336 Ron McNeil Line,"Malahide, Township of",Springfield,Ontario,N0L2J0,http://www.tvdsb.ca/Springfield.cfm,42.83124,-80.926
St Georges Public School,Public,Elementary,English,JK-8,782 Waterloo St,"London, City of",London,Ontario,N6A3W4,http://www.tvdsb.ca/St.cfm,42.99832,-81.2483
Stoney Creek Public School,Public,Elementary,English,JK-8,1335 Nicole Avenue,"London, City of",London,Ontario,N5X4M7,http://www.tvdsb.ca/StoneyCreek.cfm,43.04658,-81.2419
Stoneybrook Public School,Public,Elementary,English,JK-8,1460 Stoneybrook Cres,"London, City of",London,Ontario,N5X1C4,http://www.tvdsb.ca/Stoneybrook.cfm,43.02854,-81.2615
Straffordville Public School,Public,Elementary,English,JK-8,9188 Plank Road,"Bayham, Municipality of",Straffordville,Ontario,N0J1Y0,http://www.tvdsb.ca/Straffordville.cfm,42.74709,-80.7793
Strathroy District Collegiate Institute,Public,Secondary,English,9-12,361 Second St,"Strathroy-Caradoc, Municipality of",Strathroy,Ontario,N7G4J8,http://www.tvdsb.ca/Strathroy.cfm,42.98083,-81.6076
Summers' Corners Public School,Public,Elementary,English,JK-8,50576 Talbot Street,"Malahide, Township of",Aylmer,Ontario,N5H2R1,http://www.tvdsb.ca/Summers.cfm,42.7646,-80.936
Summerside Public School Public School,Public,Elementary,English,JK-8,2541 Meadowgate Boulevard,"London, City of",London,Ontario,N6M1L8,,42.958173,-81.17942
Tavistock Public School,Public,Elementary,English,JK-8,79 Maria St,"East Zorra-Tavistock, Township of",Tavistock,Ontario,N0B2R0,http://www.tvdsb.ca/Tavistock.cfm,43.31755,-80.8338
Tecumseh Public School,Public,Elementary,English,JK-8,401 Tecumseh Ave E,"London, City of",London,Ontario,N6C1T4,http://www.tvdsb.ca/Tecumseh.cfm,42.96917,-81.2415
Thames Valley Alternative Secondary School,Public,Secondary,English,9-12,70 Jacqueline St,"London, City of",London,Ontario,N5Z3P7,https://www.tvdsb.ca/en/index.aspx#,42.99683,-81.2072
Thamesford Public School,Public,Elementary,English,JK-8,130 McCarty St,"Zorra, Township of",Thamesford,Ontario,N0M2M0,http://www.tvdsb.ca/Thamesford.cfm,43.06297,-81
Trafalgar Public School,Public,Elementary,English,JK-8,919 Trafalgar St,"London, City of",London,Ontario,N5Z1G3,http://www.tvdsb.ca/Trafalgar.cfm,42.97975,-81.2132
Tweedsmuir Public School,Public,Elementary,English,JK-8,349 Tweedsmuir Ave,"London, City of",London,Ontario,N5W1L5,http://www.tvdsb.ca/Tweedsmuir.cfm,42.98084,-81.1792
